,old index,content 1,content 2
22,24292,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  7.6157732   8.24621105  8.48528099
  8.54400349  8.77496433  8.94427204  9.1651516   9.21954441 10.81665421
 11.3578167  12.16552544 15.93737698 20.09975052]","[2.304e+03 1.607e+03 1.062e+03 7.200e+02 6.070e+02 5.660e+02 4.920e+02
 3.520e+02 3.450e+02 3.360e+02 2.740e+02 2.620e+02 2.610e+02 1.950e+02
 1.850e+02 1.770e+02 1.480e+02 1.370e+02 1.340e+02 1.330e+02 9.200e+01
 9.100e+01 8.400e+01 7.100e+01 6.800e+01 6.500e+01 6.400e+01 6.000e+01
 4.600e+01 4.100e+01 4.000e+01 3.300e+01 3.000e+01 2.800e+01 2.700e+01
 2.200e+01 2.000e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.300e+01
 1.100e+01 1.000e+01 9.000e+00 8.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
23,20270,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.92820311  7.          7.07106781  7.21110249  7.28010988  7.34846926
  7.48331499  7.54983425  7.6157732   7.81024981  7.8740077   8.06225777
  8.1240387   8.24621105  8.30662346  8.36660004  8.77496433  9.21954441
  9.43398094  9.79795933 10.2469511  10.48808861 13.3790884 ]","[2.304e+03 1.904e+03 1.337e+03 9.320e+02 7.810e+02 7.320e+02 6.460e+02
 4.770e+02 4.540e+02 4.490e+02 3.520e+02 3.350e+02 2.510e+02 2.370e+02
 2.310e+02 1.980e+02 1.770e+02 1.720e+02 1.700e+02 1.180e+02 1.160e+02
 1.110e+02 1.040e+02 9.700e+01 8.600e+01 8.000e+01 6.700e+01 6.000e+01
 5.400e+01 4.600e+01 4.500e+01 4.400e+01 4.200e+01 4.000e+01 3.700e+01
 3.600e+01 3.400e+01 2.900e+01 2.800e+01 2.600e+01 2.300e+01 2.000e+01
 1.900e+01 1.400e+01 1.300e+01 1.200e+01 1.100e+01 7.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
24,7801,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.89897966  5.          5.09901953  5.38516474
  5.47722578  5.65685415  5.74456263  5.83095169  6.          6.16441393
  6.3245554   6.48074055  6.63324976  6.70820379  6.78233004  7.
  7.07106781  7.21110249  7.28010988  7.48331499  7.54983425  8.48528099
  9.69536018 10.34407997 11.18033981]","[2.304e+03 1.902e+03 1.200e+03 6.940e+02 5.750e+02 5.170e+02 4.300e+02
 2.530e+02 2.410e+02 2.350e+02 1.740e+02 1.640e+02 1.020e+02 8.900e+01
 7.200e+01 6.500e+01 6.300e+01 4.500e+01 4.400e+01 4.100e+01 3.400e+01
 3.000e+01 2.800e+01 2.700e+01 2.000e+01 1.900e+01 1.800e+01 1.600e+01
 1.400e+01 1.300e+01 1.200e+01 1.100e+01 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
25,24289,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.07106781  7.21110249  7.28010988  7.48331499  7.81024981  8.48528099
  9.43398094 11.40175438]","[2.304e+03 1.766e+03 1.046e+03 5.860e+02 4.590e+02 4.060e+02 3.300e+02
 2.000e+02 1.890e+02 1.870e+02 1.350e+02 1.270e+02 7.800e+01 6.900e+01
 6.400e+01 5.300e+01 4.900e+01 4.700e+01 3.100e+01 2.700e+01 2.500e+01
 2.200e+01 2.100e+01 1.900e+01 1.700e+01 1.600e+01 1.400e+01 1.300e+01
 1.200e+01 1.100e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
26,17187,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.92820311  7.07106781  7.21110249  7.28010988  7.34846926  7.54983425
  7.6157732   8.06225777  8.24621105  8.30662346  8.48528099  8.60232544
  9.1651516   9.21954441  9.2736187   9.38083172  9.43398094  9.69536018
 10.04987526 10.19803905 10.48808861 10.77032948 11.04536057 12.04159451
 12.24744892 12.36931705 13.15294647]","[2.304e+03 1.784e+03 1.160e+03 7.380e+02 5.900e+02 5.360e+02 4.710e+02
 3.260e+02 3.120e+02 3.040e+02 2.470e+02 2.350e+02 2.340e+02 1.690e+02
 1.500e+02 1.420e+02 1.180e+02 1.090e+02 1.060e+02 7.700e+01 7.600e+01
 6.700e+01 6.600e+01 6.200e+01 6.100e+01 5.900e+01 5.400e+01 5.100e+01
 4.600e+01 4.300e+01 4.200e+01 4.000e+01 3.900e+01 3.600e+01 3.500e+01
 3.300e+01 3.100e+01 2.900e+01 2.800e+01 2.700e+01 2.400e+01 2.300e+01
 2.200e+01 2.100e+01 1.800e+01 1.600e+01 1.500e+01 1.400e+01 1.100e+01
 1.000e+01 9.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
27,15767,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.3245554   6.40312433  6.48074055  6.63324976  6.70820379  6.92820311
  7.          7.21110249  7.28010988  7.48331499  7.6157732   7.81024981
  8.30662346  8.36660004  8.48528099  8.54400349  8.83176041  9.43398094
  9.64365101 10.19803905 10.77032948 11.3578167  12.04159451 13.15294647
 13.30413437 14.89966488 17.54992867]","[2.304e+03 1.831e+03 1.238e+03 8.240e+02 6.790e+02 6.260e+02 5.470e+02
 3.770e+02 3.630e+02 3.550e+02 2.690e+02 2.570e+02 1.830e+02 1.620e+02
 1.520e+02 1.230e+02 1.160e+02 1.100e+02 7.200e+01 7.100e+01 6.900e+01
 5.900e+01 5.500e+01 5.000e+01 4.400e+01 4.100e+01 4.000e+01 3.800e+01
 3.300e+01 3.200e+01 3.100e+01 3.000e+01 2.800e+01 2.500e+01 2.400e+01
 2.300e+01 2.000e+01 1.900e+01 1.700e+01 1.600e+01 1.400e+01 1.100e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
28,9020,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.63324976  6.70820379  7.          7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  8.          8.24621105  8.30662346
  8.54400349  8.83176041  9.05538559  9.1651516   9.21954441  9.43398094
 12.52996445 13.15294647 15.52417469 15.93737698 16.91153526]","[2.304e+03 1.974e+03 1.490e+03 1.047e+03 8.940e+02 8.530e+02 7.400e+02
 5.250e+02 5.030e+02 4.860e+02 3.890e+02 3.710e+02 3.700e+02 2.510e+02
 2.220e+02 2.140e+02 1.780e+02 1.600e+02 1.540e+02 1.530e+02 1.070e+02
 1.030e+02 8.500e+01 8.100e+01 7.300e+01 7.100e+01 6.700e+01 5.500e+01
 5.100e+01 5.000e+01 4.700e+01 3.900e+01 3.600e+01 3.500e+01 3.300e+01
 2.600e+01 2.500e+01 2.200e+01 1.800e+01 1.700e+01 1.500e+01 1.300e+01
 1.200e+01 1.100e+01 1.000e+01 8.000e+00 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
29,12221,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.63324976  6.70820379  6.78233004  7.          7.07106781  7.21110249
  7.28010988  7.34846926  7.48331499  7.54983425  7.81024981  8.24621105
  8.30662346  8.48528099  9.38083172 10.04987526 10.81665421 11.18033981
 11.3578167  12.16552544]","[2.304e+03 1.874e+03 1.325e+03 9.080e+02 7.740e+02 7.240e+02 6.370e+02
 4.490e+02 4.260e+02 4.170e+02 3.560e+02 3.330e+02 2.500e+02 2.290e+02
 2.190e+02 1.840e+02 1.690e+02 1.650e+02 1.630e+02 1.140e+02 1.090e+02
 1.000e+02 9.400e+01 8.700e+01 8.600e+01 7.600e+01 7.500e+01 7.400e+01
 5.500e+01 4.800e+01 4.300e+01 3.700e+01 3.600e+01 3.100e+01 2.900e+01
 2.600e+01 2.000e+01 1.800e+01 1.500e+01 1.400e+01 1.300e+01 1.000e+01
 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
30,453,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.55743837  6.63324976  6.70820379  7.          7.07106781
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.68114567  7.81024981  8.1240387   8.24621105  8.30662346  8.48528099
  8.54400349  8.77496433  9.          9.05538559  9.21954441  9.43398094
  9.48683262 10.        ]","[2.304e+03 1.893e+03 1.377e+03 9.370e+02 8.040e+02 7.590e+02 6.550e+02
 4.700e+02 4.490e+02 4.370e+02 3.650e+02 3.480e+02 3.470e+02 2.620e+02
 2.460e+02 2.380e+02 1.890e+02 1.640e+02 1.570e+02 1.050e+02 1.000e+02
 9.400e+01 8.500e+01 7.900e+01 7.800e+01 7.300e+01 7.000e+01 6.000e+01
 4.800e+01 4.500e+01 4.400e+01 4.300e+01 4.100e+01 3.900e+01 3.600e+01
 3.500e+01 3.400e+01 2.800e+01 2.700e+01 2.200e+01 2.000e+01 1.800e+01
 1.700e+01 1.500e+01 1.400e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
31,2531,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  6.          6.08276272
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  7.07106781
  7.21110249  7.34846926  7.48331499  7.54983425  8.06225777  8.24621105
  8.30662346 18.22086716 23.08679199]","[2.304e+03 1.310e+03 7.780e+02 5.120e+02 4.080e+02 3.780e+02 3.320e+02
 2.450e+02 2.350e+02 2.310e+02 1.860e+02 1.790e+02 1.220e+02 1.090e+02
 1.040e+02 8.700e+01 7.900e+01 7.400e+01 4.500e+01 4.300e+01 3.700e+01
 3.500e+01 2.600e+01 2.400e+01 2.300e+01 1.800e+01 1.700e+01 1.500e+01
 1.300e+01 1.200e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
32,9352,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.3245554   6.40312433  6.63324976
  6.70820379  7.          7.07106781  7.21110249  7.28010988  7.48331499
  7.54983425  7.6157732   7.81024981  8.24621105  8.30662346  8.48528099
  8.60232544  8.71779823  8.77496433  8.83176041  8.94427204  9.
  9.1651516   9.21954441  9.2736187   9.43398094 10.04987526 10.19803905
 10.63014603 11.18033981 11.3578167  11.78982639 12.16552544 12.36931705
 12.80624866 14.24780655 14.45683193]","[2.304e+03 1.744e+03 1.043e+03 6.450e+02 5.170e+02 4.710e+02 4.060e+02
 2.700e+02 2.680e+02 2.600e+02 2.170e+02 2.140e+02 2.120e+02 1.520e+02
 1.440e+02 1.390e+02 1.260e+02 1.180e+02 1.150e+02 8.700e+01 8.600e+01
 8.100e+01 7.700e+01 7.000e+01 6.900e+01 6.200e+01 6.100e+01 5.700e+01
 5.400e+01 5.100e+01 4.900e+01 4.700e+01 4.500e+01 4.400e+01 4.100e+01
 3.900e+01 3.800e+01 3.600e+01 3.500e+01 3.100e+01 3.000e+01 2.800e+01
 2.700e+01 2.500e+01 2.400e+01 2.300e+01 2.200e+01 2.100e+01 2.000e+01
 1.700e+01 1.600e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
33,3215,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.12310553 4.2426405  4.47213602
 4.5825758  4.69041586 4.89897966 5.         5.09901953 5.38516474
 5.74456263 7.48331499 9.21954441]","[2.304e+03 1.518e+03 6.210e+02 2.680e+02 1.630e+02 1.240e+02 9.200e+01
 3.800e+01 3.500e+01 2.200e+01 2.000e+01 1.200e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 6.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
34,20378,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.19615221 5.38516474 5.47722578 5.65685415 5.74456263
 5.83095169 6.         6.08276272 6.16441393 6.3245554  6.40312433
 6.63324976 6.70820379 7.         7.07106781 7.21110249 7.28010988
 7.48331499 7.54983425 7.81024981 8.06225777 8.24621105 8.48528099
 8.54400349 8.60232544 9.         9.21954441 9.38083172 9.69536018]","[2.304e+03 1.875e+03 1.264e+03 8.360e+02 7.220e+02 6.640e+02 5.850e+02
 4.030e+02 3.880e+02 3.760e+02 3.020e+02 2.890e+02 2.880e+02 2.020e+02
 1.910e+02 1.820e+02 1.530e+02 1.350e+02 1.290e+02 1.270e+02 9.200e+01
 8.700e+01 8.200e+01 6.600e+01 6.500e+01 5.400e+01 5.200e+01 5.100e+01
 4.300e+01 3.900e+01 3.400e+01 2.800e+01 2.700e+01 2.500e+01 2.200e+01
 1.400e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
35,13718,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  6.          6.08276272
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  7.
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.81024981
  7.8740077   8.06225777  8.24621105  8.48528099  8.71779823  9.43398094
 10.77032948 12.36931705]","[2.304e+03 1.683e+03 9.940e+02 6.260e+02 5.100e+02 4.630e+02 4.040e+02
 2.620e+02 2.500e+02 2.430e+02 1.970e+02 1.870e+02 1.320e+02 1.240e+02
 1.190e+02 1.030e+02 9.100e+01 8.800e+01 6.100e+01 5.900e+01 5.600e+01
 5.100e+01 4.900e+01 4.700e+01 4.500e+01 3.700e+01 3.400e+01 2.900e+01
 2.300e+01 2.100e+01 2.000e+01 1.700e+01 1.600e+01 1.500e+01 1.200e+01
 1.100e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
36,19013,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.63324976  6.70820379  7.07106781  7.21110249  7.28010988  7.48331499
  7.54983425  7.6157732   7.8740077   8.24621105  8.30662346  8.48528099
  9.43398094 10.19803905 10.63014603 12.72792244 18.68154144]","[2.304e+03 1.780e+03 1.351e+03 1.028e+03 9.110e+02 8.630e+02 7.620e+02
 5.580e+02 5.440e+02 5.300e+02 4.190e+02 4.020e+02 4.000e+02 2.710e+02
 2.400e+02 2.310e+02 1.780e+02 1.550e+02 1.530e+02 1.500e+02 9.600e+01
 9.300e+01 8.700e+01 7.200e+01 6.700e+01 5.400e+01 5.300e+01 4.800e+01
 4.000e+01 3.600e+01 3.200e+01 2.700e+01 2.600e+01 2.500e+01 1.700e+01
 1.500e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
37,26282,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  6.08276272  6.3245554
  6.40312433  6.63324976  6.70820379  7.28010988  7.34846926  7.48331499
  8.54400349  9.89949512 11.57583714]","[2.304e+03 1.672e+03 1.003e+03 5.940e+02 4.480e+02 4.040e+02 3.190e+02
 1.850e+02 1.790e+02 1.730e+02 1.170e+02 1.090e+02 6.600e+01 6.300e+01
 5.900e+01 5.100e+01 5.000e+01 4.900e+01 3.300e+01 3.000e+01 2.800e+01
 2.400e+01 2.300e+01 1.400e+01 1.300e+01 9.000e+00 8.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
38,4626,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.74456263  5.83095169  6.          6.16441393
  6.3245554   6.40312433  6.63324976  6.70820379  7.          7.28010988
  7.48331499  7.6157732   7.81024981  8.1240387   8.30662346  8.48528099
  9.21954441 10.44030666 12.36931705 12.80624866]","[2.304e+03 1.664e+03 9.480e+02 5.350e+02 4.160e+02 3.670e+02 3.110e+02
 2.060e+02 2.000e+02 1.950e+02 1.530e+02 1.470e+02 1.040e+02 9.400e+01
 9.000e+01 6.800e+01 5.800e+01 5.600e+01 4.800e+01 4.700e+01 3.800e+01
 3.400e+01 3.100e+01 2.900e+01 2.600e+01 2.100e+01 1.900e+01 1.700e+01
 1.500e+01 1.200e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
39,19992,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.38516474 5.47722578 5.65685415 5.74456263 5.83095169
 6.         6.08276272 6.16441393 6.3245554  6.40312433 6.63324976
 6.70820379 6.92820311 7.         7.07106781 7.21110249 7.28010988
 7.34846926 7.48331499 7.54983425 7.6157732  7.81024981 8.24621105
 8.83176041 9.1651516 ]","[2.304e+03 1.931e+03 1.313e+03 8.340e+02 6.940e+02 6.450e+02 5.510e+02
 3.730e+02 3.560e+02 3.490e+02 2.600e+02 2.540e+02 2.530e+02 1.810e+02
 1.660e+02 1.590e+02 1.310e+02 1.140e+02 1.100e+02 7.400e+01 7.200e+01
 6.600e+01 5.800e+01 5.400e+01 4.700e+01 4.300e+01 4.200e+01 3.500e+01
 3.300e+01 3.200e+01 2.900e+01 2.800e+01 2.300e+01 2.200e+01 1.800e+01
 1.500e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00 7.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
40,8424,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.38516474 5.47722578 5.65685415 5.74456263 5.83095169 6.
 6.08276272 6.3245554  6.40312433 7.21110249 7.28010988 7.48331499
 8.24621105 9.21954441]","[2.304e+03 1.322e+03 6.240e+02 3.610e+02 2.820e+02 2.550e+02 2.130e+02
 1.420e+02 1.390e+02 1.360e+02 1.100e+02 1.080e+02 7.100e+01 6.700e+01
 6.300e+01 5.000e+01 4.300e+01 3.800e+01 2.300e+01 2.100e+01 1.700e+01
 1.600e+01 1.400e+01 1.000e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
41,2849,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.07106781  7.21110249  7.28010988  7.48331499  7.6157732
  8.          8.06225777  8.18535233  8.24621105  8.30662346  8.48528099
  8.54400349  8.60232544  8.77496433  9.38083172  9.64365101 10.19803905
 13.34166431 14.45683193 15.29705811]","[2.304e+03 1.899e+03 1.326e+03 8.960e+02 7.690e+02 7.200e+02 6.140e+02
 4.280e+02 4.080e+02 3.960e+02 3.040e+02 2.880e+02 2.870e+02 2.070e+02
 1.940e+02 1.890e+02 1.510e+02 1.290e+02 1.250e+02 8.600e+01 8.200e+01
 7.400e+01 6.800e+01 6.700e+01 5.900e+01 5.500e+01 4.700e+01 4.100e+01
 3.700e+01 3.600e+01 3.200e+01 3.100e+01 2.800e+01 2.200e+01 2.100e+01
 2.000e+01 1.900e+01 1.400e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
42,10739,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.38516474
 5.47722578 5.65685415 5.74456263 5.83095169 6.         6.08276272
 6.3245554  6.40312433 6.48074055 6.63324976 6.70820379 7.07106781]","[2.304e+03 1.687e+03 9.760e+02 6.220e+02 4.920e+02 4.450e+02 3.610e+02
 2.110e+02 1.930e+02 1.890e+02 1.340e+02 1.300e+02 8.300e+01 7.600e+01
 7.200e+01 5.200e+01 4.400e+01 2.900e+01 2.700e+01 2.600e+01 1.900e+01
 1.800e+01 1.500e+01 1.400e+01 1.000e+01 8.000e+00 7.000e+00 4.000e+00
 2.000e+00 1.000e+00]"
43,14510,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.63324976  6.70820379  7.07106781  7.21110249  7.28010988  7.48331499
  7.54983425  8.06225777  8.24621105  8.48528099  8.71779823  8.77496433
  8.83176041  9.43398094 10.         10.04987526 10.48808861 11.48912525
 11.57583714 13.15294647 14.45683193 18.11077118]","[2.304e+03 1.812e+03 1.118e+03 6.630e+02 5.220e+02 4.740e+02 4.140e+02
 2.840e+02 2.720e+02 2.650e+02 2.120e+02 2.030e+02 2.020e+02 1.580e+02
 1.450e+02 1.350e+02 1.170e+02 1.000e+02 9.800e+01 6.900e+01 6.800e+01
 6.500e+01 5.900e+01 5.400e+01 5.100e+01 5.000e+01 4.500e+01 4.200e+01
 3.700e+01 3.600e+01 3.400e+01 3.100e+01 3.000e+01 2.900e+01 2.600e+01
 2.300e+01 2.000e+01 1.700e+01 1.600e+01 1.300e+01 1.200e+01 1.100e+01
 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
44,18034,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.38516474 5.47722578 5.65685415 5.74456263 5.83095169 5.91608
 6.         6.08276272 6.16441393 6.3245554  6.40312433 6.70820379
 7.         7.21110249 7.28010988 7.34846926 7.81024981 7.8740077
 8.06225777 8.24621105 8.30662346 9.1651516 ]","[2.304e+03 1.896e+03 1.309e+03 8.120e+02 6.530e+02 5.920e+02 4.970e+02
 3.150e+02 2.920e+02 2.770e+02 2.030e+02 1.910e+02 1.250e+02 1.110e+02
 1.050e+02 7.300e+01 6.500e+01 6.400e+01 4.900e+01 4.800e+01 4.400e+01
 3.800e+01 3.700e+01 3.600e+01 3.200e+01 3.000e+01 2.800e+01 2.300e+01
 1.800e+01 1.400e+01 1.100e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
