,old index,content 1,content 2
22,19908,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.07106781  7.21110249  7.28010988  7.48331499  7.54983425
  7.81024981  8.06225777  8.24621105  8.36660004  8.60232544  8.71779823
  8.83176041  9.1651516  10.04987526 10.19803905 10.44030666 10.77032948
 10.81665421 10.95445156 11.22497177 11.3578167  12.56980515 12.68857765
 13.         13.15294647 13.63818169 13.9283886 ]","[2.304e+03 1.730e+03 1.122e+03 7.670e+02 6.440e+02 6.050e+02 5.330e+02
 3.860e+02 3.750e+02 3.640e+02 3.030e+02 2.940e+02 2.260e+02 2.140e+02
 2.030e+02 1.690e+02 1.590e+02 1.530e+02 1.520e+02 1.020e+02 1.000e+02
 9.900e+01 8.800e+01 8.100e+01 7.900e+01 7.100e+01 6.700e+01 6.400e+01
 5.700e+01 5.100e+01 4.700e+01 4.600e+01 4.400e+01 3.900e+01 3.200e+01
 3.000e+01 2.800e+01 2.700e+01 2.500e+01 2.200e+01 2.100e+01 2.000e+01
 1.900e+01 1.800e+01 1.700e+01 1.600e+01 1.500e+01 1.300e+01 1.100e+01
 1.000e+01 9.000e+00 8.000e+00 7.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
23,16807,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  5.91608     6.          6.08276272  6.16441393  6.3245554
  6.40312433  6.48074055  6.63324976  6.70820379  6.78233004  7.
  7.07106781  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425
  7.6157732   7.68114567  7.81024981  8.06225777  8.1240387   8.24621105
  8.30662346  8.48528099  8.71779823  9.21954441  9.38083172  9.43398094
 10.04987526 10.19803905 10.95445156 11.         11.3578167  11.83216
 12.16552544 13.74772739]","[2.304e+03 1.723e+03 1.194e+03 8.680e+02 7.380e+02 6.960e+02 6.200e+02
 4.760e+02 4.620e+02 4.510e+02 3.820e+02 3.690e+02 3.680e+02 2.750e+02
 2.580e+02 2.450e+02 2.020e+02 1.800e+02 1.750e+02 1.740e+02 1.370e+02
 1.350e+02 1.280e+02 1.140e+02 1.080e+02 1.060e+02 9.100e+01 8.900e+01
 8.500e+01 7.000e+01 6.000e+01 5.900e+01 5.700e+01 5.200e+01 5.100e+01
 4.500e+01 4.300e+01 4.100e+01 3.400e+01 3.300e+01 2.800e+01 2.700e+01
 2.600e+01 2.500e+01 2.400e+01 2.200e+01 2.100e+01 1.800e+01 1.700e+01
 1.600e+01 1.500e+01 1.400e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 5.000e+00 4.000e+00 2.000e+00 1.000e+00]"
24,22304,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  6.70820379  6.92820311  7.          7.21110249  7.28010988  7.34846926
  7.48331499  7.6157732   7.81024981  8.06225777  8.60232544  9.43398094
 10.19803905 11.91637516 12.36931705 13.34166431 13.74772739 18.22086716
 19.20937347]","[2.304e+03 1.676e+03 9.570e+02 6.290e+02 5.310e+02 4.880e+02 4.370e+02
 3.300e+02 3.220e+02 3.120e+02 2.550e+02 2.440e+02 1.720e+02 1.580e+02
 1.500e+02 1.300e+02 1.230e+02 1.200e+02 1.190e+02 7.800e+01 7.600e+01
 7.300e+01 6.500e+01 6.100e+01 5.200e+01 5.000e+01 4.700e+01 3.900e+01
 3.400e+01 3.100e+01 2.500e+01 2.400e+01 2.200e+01 1.900e+01 1.700e+01
 1.600e+01 1.400e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
25,17325,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  7.
  7.07106781  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425
  7.6157732   7.81024981  8.24621105  8.30662346  8.48528099  9.1651516
  9.21954441  9.48683262 10.19803905 10.44030666 15.81138802]","[2.304e+03 1.731e+03 1.138e+03 7.680e+02 6.430e+02 5.940e+02 5.220e+02
 3.790e+02 3.670e+02 3.580e+02 2.830e+02 2.690e+02 1.830e+02 1.690e+02
 1.630e+02 1.420e+02 1.270e+02 1.250e+02 8.900e+01 8.700e+01 8.100e+01
 6.800e+01 6.600e+01 6.100e+01 5.900e+01 4.800e+01 4.100e+01 3.700e+01
 3.000e+01 2.700e+01 2.600e+01 2.500e+01 2.000e+01 1.800e+01 1.700e+01
 1.600e+01 1.500e+01 1.300e+01 1.200e+01 1.000e+01 9.000e+00 8.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
26,6026,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.70820379  7.          7.28010988
  7.34846926  7.48331499  7.81024981  7.8740077   8.24621105  8.30662346
  8.48528099  8.60232544  8.71779823  8.77496433  9.1651516   9.43398094
  9.64365101 10.04987526 10.19803905 10.39230442 10.67707825 10.81665421
 10.95445156 11.         11.18033981 11.3578167  12.36931705 12.68857765
 12.96148109]","[2.304e+03 1.882e+03 1.255e+03 8.190e+02 6.850e+02 6.280e+02 5.410e+02
 3.750e+02 3.580e+02 3.490e+02 2.800e+02 2.670e+02 2.660e+02 1.790e+02
 1.620e+02 1.540e+02 1.270e+02 1.180e+02 1.130e+02 8.100e+01 7.600e+01
 7.000e+01 6.600e+01 6.000e+01 5.900e+01 5.400e+01 5.000e+01 4.700e+01
 4.300e+01 4.000e+01 3.900e+01 3.700e+01 3.600e+01 3.500e+01 3.100e+01
 2.700e+01 2.500e+01 2.300e+01 2.200e+01 2.000e+01 1.900e+01 1.700e+01
 1.600e+01 1.500e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 7.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
27,17783,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.21110249  7.28010988  7.48331499  7.81024981  8.06225777
  8.24621105  8.30662346  8.48528099  8.71779823  9.21954441  9.2736187
  9.43398094 10.19803905 10.34407997 10.95445156 12.68857765 13.49073792
 15.93737698]","[2.304e+03 1.559e+03 9.020e+02 5.680e+02 4.500e+02 4.250e+02 3.640e+02
 2.610e+02 2.530e+02 2.490e+02 1.950e+02 1.910e+02 1.900e+02 1.470e+02
 1.390e+02 1.280e+02 1.050e+02 9.200e+01 9.000e+01 6.000e+01 5.800e+01
 5.400e+01 5.100e+01 4.800e+01 4.700e+01 4.400e+01 4.000e+01 3.600e+01
 3.400e+01 3.100e+01 2.900e+01 2.700e+01 2.400e+01 2.200e+01 2.000e+01
 1.900e+01 1.800e+01 1.700e+01 1.400e+01 1.300e+01 1.200e+01 1.000e+01
 9.000e+00 7.000e+00 6.000e+00 5.000e+00 3.000e+00 2.000e+00 1.000e+00]"
28,15921,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  6.
  6.08276272  6.16441393  6.3245554   6.40312433  7.28010988  7.34846926
  7.48331499  7.54983425  7.81024981  8.06225777  8.1240387   8.24621105
  8.71779823  8.77496433 17.49285507]","[2.304e+03 1.509e+03 8.730e+02 5.550e+02 4.520e+02 4.230e+02 3.640e+02
 2.330e+02 2.250e+02 2.170e+02 1.640e+02 1.560e+02 1.530e+02 1.010e+02
 8.700e+01 8.300e+01 6.300e+01 5.700e+01 5.600e+01 3.700e+01 3.600e+01
 3.100e+01 2.600e+01 2.200e+01 2.100e+01 1.900e+01 1.800e+01 1.700e+01
 1.300e+01 1.200e+01 1.000e+01 9.000e+00 8.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
29,1509,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.92820311  7.          7.21110249  7.28010988  7.34846926  7.48331499
  7.6157732   7.8740077   8.24621105  8.30662346  8.48528099  8.54400349
  8.71779823  8.77496433  8.83176041  9.          9.21954441  9.43398094
  9.69536018  9.94987392 10.19803905 14.24780655 14.56021976]","[2.304e+03 1.811e+03 1.142e+03 7.150e+02 5.960e+02 5.450e+02 4.640e+02
 3.210e+02 3.100e+02 3.040e+02 2.590e+02 2.530e+02 1.800e+02 1.680e+02
 1.630e+02 1.420e+02 1.200e+02 1.150e+02 8.600e+01 8.200e+01 7.600e+01
 6.700e+01 6.500e+01 6.200e+01 6.100e+01 5.800e+01 4.700e+01 4.500e+01
 4.200e+01 3.700e+01 3.600e+01 3.400e+01 3.300e+01 3.100e+01 2.800e+01
 2.700e+01 2.400e+01 2.200e+01 2.000e+01 1.800e+01 1.600e+01 1.500e+01
 1.400e+01 1.300e+01 1.200e+01 1.100e+01 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 3.000e+00 2.000e+00 1.000e+00]"
30,26253,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  5.91608
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  6.70820379  7.          7.07106781  7.28010988  7.34846926  7.48331499
  7.54983425  7.6157732   7.68114567  7.8740077   8.06225777  8.24621105
  8.48528099  8.60232544  8.77496433  9.          9.21954441 10.04987526
 10.44030666 10.63014603 11.40175438 13.34166431 14.14213562]","[2.304e+03 1.719e+03 1.144e+03 8.170e+02 7.240e+02 6.740e+02 6.020e+02
 4.540e+02 4.460e+02 4.350e+02 3.740e+02 3.550e+02 2.620e+02 2.420e+02
 2.270e+02 1.900e+02 1.690e+02 1.620e+02 1.210e+02 1.170e+02 1.120e+02
 1.000e+02 9.400e+01 9.300e+01 8.200e+01 7.800e+01 7.300e+01 6.100e+01
 5.200e+01 4.600e+01 4.100e+01 3.800e+01 3.500e+01 3.200e+01 3.100e+01
 2.600e+01 2.500e+01 2.400e+01 2.300e+01 2.100e+01 1.800e+01 1.500e+01
 1.400e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 6.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
31,11044,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.48074055  6.63324976
  6.70820379  6.92820311  7.          7.07106781  7.14142847  7.21110249
  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732   7.81024981
  7.8740077   8.          8.06225777  8.24621105  8.30662346  8.36660004
  8.48528099  8.54400349  8.60232544  8.71779823  8.77496433  8.83176041
  8.94427204  9.          9.05538559  9.1651516   9.21954441  9.2736187
  9.43398094  9.64365101  9.69536018  9.79795933  9.84885788  9.89949512
 10.04987526 10.19803905 10.29563046 10.39230442 10.44030666 10.48808861
 10.77032948 10.81665421 11.         11.3578167  11.40175438 11.57583714
 11.66190338 12.16552544 12.36931705 12.80624866 15.62049961 17.02938652
 17.34935188 20.22374916]","[2.304e+03 1.182e+03 9.510e+02 8.060e+02 7.110e+02 6.960e+02 6.760e+02
 6.080e+02 6.050e+02 5.910e+02 5.530e+02 5.470e+02 4.760e+02 4.700e+02
 4.680e+02 4.370e+02 4.210e+02 4.160e+02 3.680e+02 3.620e+02 3.510e+02
 3.250e+02 3.170e+02 2.950e+02 2.900e+02 2.880e+02 2.690e+02 2.520e+02
 2.500e+02 2.350e+02 2.140e+02 2.110e+02 2.010e+02 1.920e+02 1.910e+02
 1.810e+02 1.680e+02 1.620e+02 1.510e+02 1.400e+02 1.370e+02 1.250e+02
 1.220e+02 1.200e+02 1.070e+02 9.900e+01 9.200e+01 8.900e+01 7.800e+01
 7.600e+01 7.500e+01 7.000e+01 6.700e+01 6.300e+01 6.100e+01 5.500e+01
 5.400e+01 5.300e+01 4.900e+01 4.800e+01 4.300e+01 4.200e+01 3.500e+01
 3.400e+01 3.100e+01 3.000e+01 2.700e+01 2.600e+01 2.400e+01 2.300e+01
 2.100e+01 2.000e+01 1.800e+01 1.700e+01 1.500e+01 1.300e+01 1.100e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
32,11465,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.55743837  6.63324976  6.70820379  7.          7.07106781  7.21110249
  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732   7.81024981
  8.06225777  8.24621105  8.48528099  9.43398094 10.04987526 10.09950447
 10.19803905 10.39230442 11.        ]","[2.304e+03 1.767e+03 1.188e+03 8.240e+02 6.850e+02 6.320e+02 5.410e+02
 3.830e+02 3.680e+02 3.600e+02 2.980e+02 2.850e+02 1.970e+02 1.750e+02
 1.700e+02 1.460e+02 1.300e+02 1.270e+02 1.260e+02 9.400e+01 9.100e+01
 8.600e+01 7.800e+01 7.000e+01 6.300e+01 6.200e+01 5.900e+01 4.900e+01
 4.700e+01 4.500e+01 4.400e+01 3.900e+01 3.100e+01 3.000e+01 2.800e+01
 2.700e+01 2.500e+01 2.400e+01 2.100e+01 1.700e+01 1.600e+01 1.500e+01
 1.300e+01 1.100e+01 1.000e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00
 3.000e+00 1.000e+00]"
33,21014,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.48074055  6.55743837
  6.63324976  6.70820379  7.          7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.6157732   7.81024981  7.8740077   8.06225777
  8.24621105  8.48528099  8.54400349  8.60232544  9.05538559  9.43398094
 10.         10.04987526 10.48808861 11.         12.36931705 13.74772739]","[2.304e+03 1.750e+03 1.141e+03 7.680e+02 6.680e+02 6.210e+02 5.340e+02
 3.950e+02 3.870e+02 3.780e+02 3.020e+02 2.860e+02 2.140e+02 1.970e+02
 1.870e+02 1.530e+02 1.390e+02 1.320e+02 8.600e+01 8.100e+01 7.700e+01
 6.600e+01 6.300e+01 5.800e+01 5.700e+01 5.400e+01 4.800e+01 4.400e+01
 4.200e+01 4.100e+01 3.800e+01 3.200e+01 2.900e+01 2.600e+01 2.500e+01
 2.200e+01 2.100e+01 2.000e+01 1.900e+01 1.600e+01 1.500e+01 1.400e+01
 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
34,2875,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.16441393  6.3245554   6.40312433  6.55743837
  6.63324976  6.70820379  7.          7.07106781  7.21110249  7.28010988
  7.48331499  7.54983425  7.81024981  8.06225777  8.30662346  9.
  9.05538559  9.21954441 10.63014603 12.04159451]","[2.304e+03 1.908e+03 1.325e+03 8.860e+02 7.640e+02 6.920e+02 6.060e+02
 4.330e+02 4.150e+02 4.040e+02 3.220e+02 3.010e+02 3.000e+02 2.170e+02
 1.970e+02 1.820e+02 1.440e+02 1.350e+02 1.310e+02 1.300e+02 7.900e+01
 7.600e+01 7.400e+01 6.400e+01 6.300e+01 5.700e+01 5.200e+01 4.400e+01
 4.100e+01 4.000e+01 3.800e+01 3.200e+01 2.900e+01 2.800e+01 2.500e+01
 1.700e+01 1.500e+01 1.200e+01 9.000e+00 8.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
35,23539,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.38516474
  5.74456263  5.83095169  6.          6.08276272  6.16441393  6.3245554
  6.40312433  6.63324976  6.70820379  7.          7.07106781  7.21110249
  7.28010988  7.48331499  7.54983425  7.81024981  8.24621105  8.30662346
  8.36660004  8.71779823  8.77496433  8.83176041  9.1651516   9.21954441
  9.38083172  9.43398094  9.48683262 10.04987526 10.2469511  10.39230442
 10.95445156 11.3578167  11.53256226 12.32882786]","[2.304e+03 1.567e+03 8.840e+02 5.580e+02 4.460e+02 4.110e+02 3.650e+02
 2.810e+02 2.740e+02 2.700e+02 2.260e+02 2.200e+02 1.750e+02 1.640e+02
 1.620e+02 1.410e+02 1.280e+02 9.300e+01 8.800e+01 8.600e+01 7.900e+01
 7.700e+01 7.100e+01 5.900e+01 5.200e+01 5.100e+01 4.200e+01 4.000e+01
 3.800e+01 3.500e+01 2.800e+01 2.600e+01 2.400e+01 2.300e+01 2.100e+01
 1.900e+01 1.800e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.300e+01
 1.200e+01 1.000e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
36,24272,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.38516474
  5.47722578  5.65685415  5.74456263  5.83095169  6.          6.08276272
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  7.48331499
  7.6157732   8.24621105  8.83176041 11.18033981]","[2.304e+03 1.804e+03 1.222e+03 7.920e+02 6.470e+02 5.940e+02 5.070e+02
 3.280e+02 3.100e+02 3.020e+02 2.320e+02 2.170e+02 1.380e+02 1.220e+02
 1.130e+02 8.500e+01 7.400e+01 3.900e+01 3.700e+01 3.400e+01 2.900e+01
 2.700e+01 2.500e+01 2.400e+01 2.300e+01 1.400e+01 1.200e+01 1.000e+01
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
37,13971,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.38516474 5.47722578 5.74456263 6.3245554  7.         7.81024981]","[2.304e+03 1.538e+03 7.920e+02 4.420e+02 3.150e+02 2.840e+02 2.240e+02
 1.260e+02 1.150e+02 1.010e+02 6.800e+01 6.700e+01 4.000e+01 3.600e+01
 3.300e+01 2.800e+01 2.000e+01 1.800e+01 9.000e+00 8.000e+00 6.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
38,8844,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.55743837  6.63324976
  6.70820379  6.78233004  7.          7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  8.06225777  8.1240387   8.24621105
  8.54400349  9.21954441  9.2736187   9.43398094  9.69536018 12.08304596
 12.36931705]","[2.304e+03 1.869e+03 1.266e+03 8.430e+02 7.240e+02 6.640e+02 5.880e+02
 4.130e+02 3.970e+02 3.810e+02 2.990e+02 2.870e+02 2.000e+02 1.820e+02
 1.760e+02 1.390e+02 1.250e+02 1.230e+02 1.220e+02 8.400e+01 7.900e+01
 7.700e+01 6.500e+01 6.300e+01 5.600e+01 5.500e+01 4.500e+01 4.200e+01
 4.100e+01 3.700e+01 3.400e+01 3.300e+01 3.000e+01 2.900e+01 2.500e+01
 2.100e+01 2.000e+01 1.700e+01 1.600e+01 1.200e+01 1.100e+01 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
39,2438,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.3245554   6.40312433  6.63324976
  6.70820379  7.07106781  7.34846926  7.48331499  7.6157732   7.8740077
 10.19803905]","[2.304e+03 1.775e+03 1.128e+03 7.330e+02 5.850e+02 5.340e+02 4.530e+02
 3.160e+02 2.980e+02 2.890e+02 2.180e+02 2.090e+02 2.070e+02 1.310e+02
 1.170e+02 1.110e+02 8.800e+01 7.600e+01 7.200e+01 7.100e+01 4.100e+01
 4.000e+01 3.800e+01 3.100e+01 3.000e+01 2.300e+01 1.900e+01 1.600e+01
 1.200e+01 1.000e+01 9.000e+00 7.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
40,3643,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.70820379  7.          7.07106781
  7.21110249  7.28010988  7.34846926  7.48331499  8.71779823  9.94987392
 10.67707825 14.45683193]","[2.304e+03 1.845e+03 1.273e+03 8.150e+02 6.610e+02 6.090e+02 5.100e+02
 3.260e+02 3.150e+02 3.040e+02 2.380e+02 2.280e+02 1.480e+02 1.280e+02
 1.170e+02 7.500e+01 6.600e+01 6.100e+01 4.100e+01 3.900e+01 3.800e+01
 3.300e+01 2.900e+01 2.400e+01 2.200e+01 1.900e+01 1.400e+01 1.300e+01
 1.200e+01 1.100e+01 1.000e+01 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
41,2118,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  6.78233004  7.          7.07106781
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.8740077   8.06225777  8.24621105  8.30662346  8.77496433  8.83176041
  9.1651516   9.21954441  9.2736187   9.38083172  9.69536018  9.89949512
 10.04987526 10.19803905 10.2469511  10.29563046 10.34407997 10.44030666
 10.48808861 12.36931705 15.84297943 17.72004509]","[2.304e+03 1.748e+03 1.233e+03 9.290e+02 8.170e+02 7.760e+02 6.890e+02
 5.240e+02 5.120e+02 5.040e+02 4.290e+02 4.170e+02 4.160e+02 3.270e+02
 3.050e+02 3.010e+02 2.570e+02 2.370e+02 2.310e+02 2.300e+02 1.750e+02
 1.710e+02 1.660e+02 1.510e+02 1.430e+02 1.260e+02 1.220e+02 1.150e+02
 9.700e+01 8.600e+01 8.400e+01 7.500e+01 7.000e+01 6.900e+01 6.500e+01
 6.400e+01 6.100e+01 5.300e+01 4.900e+01 4.400e+01 3.900e+01 3.600e+01
 3.200e+01 2.900e+01 2.600e+01 2.300e+01 2.200e+01 2.100e+01 1.900e+01
 1.500e+01 1.400e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
42,23208,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.07106781  7.28010988  7.34846926  7.54983425  7.68114567
  7.81024981  7.8740077   8.06225777  8.24621105  8.48528099  9.1651516
  9.89949512 10.44030666 11.18033981 11.57583714 13.15294647 13.41640759
 14.14213562]","[2.304e+03 1.810e+03 1.111e+03 6.850e+02 5.560e+02 5.080e+02 4.260e+02
 2.760e+02 2.670e+02 2.590e+02 2.050e+02 1.990e+02 1.430e+02 1.340e+02
 1.300e+02 1.080e+02 9.900e+01 9.400e+01 6.400e+01 5.900e+01 5.700e+01
 5.500e+01 5.200e+01 4.500e+01 4.400e+01 4.300e+01 3.500e+01 3.200e+01
 3.000e+01 2.500e+01 2.400e+01 2.300e+01 2.000e+01 1.900e+01 1.700e+01
 1.600e+01 1.500e+01 1.400e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
