,old index,content 1,content 2
21,5244,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.74456263  5.83095169  6.          6.16441393
  6.3245554   6.40312433  6.48074055  6.63324976  6.70820379  6.78233004
  7.          7.07106781  7.28010988  7.48331499  7.81024981  7.8740077
  8.06225777  8.1240387   8.24621105  8.30662346  8.48528099  8.77496433
  8.94427204  9.64365101  9.94987392 10.04987526 11.18033981 11.3578167
 12.44989967]","[2.304e+03 1.878e+03 1.236e+03 8.080e+02 6.600e+02 6.050e+02 5.040e+02
 3.300e+02 3.180e+02 3.100e+02 2.490e+02 2.390e+02 1.540e+02 1.440e+02
 1.400e+02 1.120e+02 1.020e+02 9.800e+01 6.700e+01 6.500e+01 6.100e+01
 5.400e+01 4.900e+01 4.500e+01 4.000e+01 3.700e+01 3.600e+01 3.200e+01
 3.000e+01 2.900e+01 2.800e+01 2.700e+01 2.500e+01 2.300e+01 2.100e+01
 1.900e+01 1.600e+01 1.500e+01 1.200e+01 1.000e+01 9.000e+00 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
22,17254,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  5.91608     6.          6.08276272  6.16441393  6.3245554
  6.40312433  6.63324976  6.70820379  7.          7.21110249  7.28010988
  7.34846926  7.48331499  7.8740077   8.24621105  8.66025448  8.71779823
  9.38083172  9.43398094  9.69536018 14.14213562]","[2.304e+03 2.016e+03 1.559e+03 1.106e+03 9.580e+02 9.040e+02 7.810e+02
 5.270e+02 5.090e+02 4.830e+02 3.660e+02 3.470e+02 3.460e+02 2.310e+02
 2.000e+02 1.870e+02 1.470e+02 1.250e+02 1.170e+02 1.160e+02 7.300e+01
 7.100e+01 6.500e+01 5.100e+01 4.800e+01 4.600e+01 4.500e+01 4.300e+01
 3.700e+01 2.700e+01 2.300e+01 2.000e+01 1.600e+01 1.500e+01 1.300e+01
 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
23,12476,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.28010988  7.48331499  7.54983425 10.04987526]","[2.304e+03 1.735e+03 1.051e+03 6.970e+02 5.720e+02 5.310e+02 4.450e+02
 2.800e+02 2.680e+02 2.560e+02 1.830e+02 1.700e+02 1.090e+02 9.700e+01
 9.200e+01 7.300e+01 6.100e+01 5.600e+01 5.500e+01 2.700e+01 2.500e+01
 2.400e+01 2.300e+01 2.100e+01 1.700e+01 1.600e+01 1.000e+01 8.000e+00
 7.000e+00 6.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
24,12206,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  6.92820311  7.          7.07106781
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.68114567  7.81024981  7.8740077   8.06225777  8.1240387   8.24621105
  8.30662346  8.36660004  8.48528099  8.60232544  8.71779823  8.77496433
  9.          9.1651516   9.21954441  9.43398094  9.64365101  9.89949512
 10.04987526 10.19803905 10.39230442 10.77032948 11.18033981 11.53256226
 11.70469952 12.88409901]","[2.304e+03 1.590e+03 1.248e+03 9.770e+02 8.670e+02 8.350e+02 7.670e+02
 5.990e+02 5.870e+02 5.790e+02 5.030e+02 4.930e+02 4.900e+02 3.880e+02
 3.650e+02 3.470e+02 2.960e+02 2.710e+02 2.650e+02 2.040e+02 1.980e+02
 1.910e+02 1.710e+02 1.640e+02 1.600e+02 1.420e+02 1.400e+02 1.350e+02
 1.170e+02 1.030e+02 1.020e+02 9.400e+01 8.400e+01 8.200e+01 7.600e+01
 7.300e+01 6.800e+01 5.600e+01 5.300e+01 4.600e+01 4.000e+01 3.900e+01
 3.800e+01 3.500e+01 3.200e+01 2.700e+01 2.600e+01 2.500e+01 2.400e+01
 2.300e+01 2.200e+01 2.000e+01 1.900e+01 1.700e+01 1.400e+01 1.300e+01
 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
25,4249,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  6.          6.40312433  6.63324976
  7.54983425  7.81024981  8.24621105  8.54400349 10.63014603 11.18033981]","[2.304e+03 1.877e+03 1.229e+03 7.600e+02 5.940e+02 5.410e+02 4.170e+02
 2.440e+02 2.290e+02 2.230e+02 1.490e+02 1.380e+02 8.600e+01 6.800e+01
 5.900e+01 4.000e+01 3.600e+01 3.400e+01 1.400e+01 1.200e+01 1.100e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
26,764,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  7.          7.07106781  7.28010988
  7.34846926  7.8740077   8.06225777  8.24621105  8.30662346  8.54400349
  8.83176041  9.21954441  9.64365101 11.18033981 12.68857765 14.21267033
 15.29705811]","[2.304e+03 1.888e+03 1.282e+03 8.460e+02 7.200e+02 6.690e+02 5.910e+02
 4.430e+02 4.280e+02 4.210e+02 3.430e+02 3.340e+02 2.680e+02 2.370e+02
 2.300e+02 1.850e+02 1.720e+02 1.660e+02 1.640e+02 1.150e+02 1.070e+02
 1.000e+02 8.700e+01 8.000e+01 7.900e+01 6.200e+01 6.000e+01 5.600e+01
 4.400e+01 4.000e+01 3.900e+01 3.500e+01 2.700e+01 2.500e+01 2.300e+01
 2.000e+01 1.700e+01 1.500e+01 1.300e+01 1.100e+01 9.000e+00 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
27,7222,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.63324976  6.70820379  6.92820311  7.          7.07106781  7.21110249
  7.34846926  7.48331499  7.54983425  7.6157732   7.68114567  7.81024981
  7.8740077   8.06225777  8.24621105  8.30662346  8.54400349  8.60232544
  8.94427204  9.          9.21954441  9.38083172  9.43398094  9.48683262
 10.39230442 10.77032948 11.         11.18033981 19.07878494 22.58317947]","[2.304e+03 1.828e+03 1.390e+03 9.970e+02 8.550e+02 8.080e+02 7.350e+02
 5.140e+02 4.960e+02 4.780e+02 3.870e+02 3.680e+02 2.730e+02 2.550e+02
 2.380e+02 1.960e+02 1.860e+02 1.790e+02 1.780e+02 1.390e+02 1.380e+02
 1.310e+02 1.150e+02 1.110e+02 1.000e+02 9.500e+01 9.100e+01 6.200e+01
 5.300e+01 5.200e+01 4.800e+01 4.400e+01 4.300e+01 4.100e+01 3.700e+01
 3.600e+01 3.400e+01 3.200e+01 3.000e+01 2.900e+01 2.800e+01 2.700e+01
 2.500e+01 2.400e+01 2.200e+01 2.000e+01 1.900e+01 1.800e+01 1.600e+01
 1.400e+01 1.200e+01 1.100e+01 9.000e+00 8.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
28,5012,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.55743837  6.63324976
  6.70820379  6.92820311  7.          7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  8.24621105  8.30662346  9.1651516
  9.43398094 10.77032948 17.11724281 18.11077118]","[2.304e+03 1.931e+03 1.399e+03 9.620e+02 8.380e+02 7.890e+02 6.670e+02
 4.810e+02 4.610e+02 4.480e+02 3.440e+02 3.230e+02 2.340e+02 2.180e+02
 2.100e+02 1.740e+02 1.560e+02 1.490e+02 9.800e+01 9.100e+01 8.100e+01
 6.800e+01 6.600e+01 5.800e+01 5.600e+01 5.100e+01 4.000e+01 3.800e+01
 3.700e+01 3.200e+01 3.000e+01 2.900e+01 2.700e+01 2.300e+01 2.200e+01
 1.600e+01 1.400e+01 1.100e+01 9.000e+00 8.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
29,10890,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.38516474
 5.65685415 5.74456263 6.         6.16441393 6.3245554  6.40312433
 6.63324976 6.70820379 7.         7.28010988 7.48331499 7.54983425
 9.1651516 ]","[2.304e+03 1.738e+03 9.720e+02 5.480e+02 4.280e+02 3.890e+02 3.140e+02
 1.950e+02 1.840e+02 1.780e+02 1.400e+02 1.310e+02 8.300e+01 7.600e+01
 7.100e+01 6.100e+01 5.100e+01 2.800e+01 2.700e+01 2.600e+01 2.000e+01
 1.700e+01 1.300e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
30,2242,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.48074055  6.63324976
  6.70820379  6.92820311  7.          7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  7.8740077   8.24621105  8.48528099
  8.60232544  9.21954441  9.48683262 10.         10.04987526 12.64911079
 13.15294647 15.        ]","[2.304e+03 1.490e+03 9.400e+02 6.670e+02 5.620e+02 5.330e+02 4.740e+02
 3.590e+02 3.500e+02 3.370e+02 2.820e+02 2.720e+02 2.050e+02 1.840e+02
 1.750e+02 1.540e+02 1.380e+02 1.350e+02 1.340e+02 9.900e+01 9.600e+01
 9.300e+01 8.500e+01 8.200e+01 7.400e+01 7.000e+01 5.500e+01 4.700e+01
 4.600e+01 4.200e+01 3.100e+01 3.000e+01 2.900e+01 2.800e+01 2.600e+01
 1.900e+01 1.800e+01 1.700e+01 1.500e+01 1.200e+01 1.100e+01 1.000e+01
 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
31,6021,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.74456263  5.83095169  6.          6.3245554
  6.40312433  6.63324976  6.70820379  7.          7.21110249  7.28010988
  7.54983425  7.6157732   7.81024981  7.8740077   8.24621105  8.54400349
  9.1651516   9.21954441 12.16552544 22.09072113]","[2.304e+03 1.812e+03 1.083e+03 6.310e+02 5.000e+02 4.440e+02 3.830e+02
 2.410e+02 2.340e+02 2.300e+02 1.880e+02 1.790e+02 1.770e+02 1.180e+02
 1.120e+02 1.040e+02 8.800e+01 8.100e+01 8.000e+01 5.000e+01 4.600e+01
 4.100e+01 3.700e+01 2.900e+01 2.800e+01 2.400e+01 2.200e+01 2.000e+01
 1.700e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
32,13758,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.3245554   6.40312433  6.63324976  6.70820379
  7.07106781  7.28010988  7.34846926  7.48331499  7.54983425  7.81024981
  7.8740077   8.24621105  8.30662346  8.36660004  8.54400349  9.21954441
 10.19803905 11.18033981]","[2.304e+03 1.820e+03 1.184e+03 7.870e+02 6.660e+02 6.260e+02 5.430e+02
 3.720e+02 3.580e+02 3.510e+02 2.840e+02 2.740e+02 2.730e+02 2.010e+02
 1.860e+02 1.780e+02 1.460e+02 1.240e+02 1.200e+02 1.170e+02 8.100e+01
 8.000e+01 7.700e+01 6.800e+01 6.300e+01 5.700e+01 4.500e+01 4.300e+01
 3.900e+01 3.300e+01 3.200e+01 2.400e+01 2.300e+01 2.100e+01 1.800e+01
 1.700e+01 1.600e+01 1.100e+01 1.000e+01 9.000e+00 7.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
33,1595,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  6.92820311  7.          7.07106781
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.81024981  7.8740077   8.          8.18535233  8.24621105  8.30662346
  8.54400349  8.71779823  8.77496433  9.1651516   9.21954441  9.2736187
  9.43398094  9.69536018  9.89949512 10.04987526 10.19803905 10.2469511
 10.77032948 11.04536057 11.18033981 11.57583714 12.20655537]","[2.304e+03 1.653e+03 1.219e+03 9.500e+02 8.410e+02 7.990e+02 7.400e+02
 5.660e+02 5.510e+02 5.440e+02 4.610e+02 4.470e+02 4.450e+02 3.390e+02
 3.170e+02 3.080e+02 2.750e+02 2.580e+02 2.540e+02 2.530e+02 1.890e+02
 1.840e+02 1.760e+02 1.510e+02 1.450e+02 1.280e+02 1.270e+02 1.180e+02
 9.700e+01 8.800e+01 8.700e+01 8.400e+01 7.500e+01 7.300e+01 6.300e+01
 6.200e+01 5.600e+01 4.800e+01 4.600e+01 4.500e+01 4.400e+01 4.300e+01
 4.000e+01 3.800e+01 3.600e+01 3.500e+01 2.500e+01 2.300e+01 2.200e+01
 2.100e+01 1.800e+01 1.700e+01 1.500e+01 1.400e+01 1.300e+01 1.200e+01
 1.100e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
34,3105,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  5.83095169  6.
  6.3245554   6.40312433  6.63324976  6.70820379  7.07106781  7.21110249
  7.28010988  7.48331499  7.81024981  8.06225777  8.24621105  8.30662346
  8.83176041  9.21954441  9.48683262 10.19803905]","[2.304e+03 1.527e+03 9.570e+02 6.170e+02 4.950e+02 4.440e+02 3.840e+02
 2.450e+02 2.340e+02 2.270e+02 1.780e+02 1.690e+02 1.680e+02 1.060e+02
 9.800e+01 9.600e+01 8.100e+01 7.600e+01 7.300e+01 4.600e+01 4.500e+01
 4.200e+01 3.800e+01 3.600e+01 3.200e+01 3.000e+01 2.800e+01 2.400e+01
 2.300e+01 2.000e+01 1.400e+01 1.200e+01 1.100e+01 9.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
35,21283,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  5.91608
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.63324976  6.70820379  7.          7.21110249  7.28010988  7.34846926
  7.48331499  7.54983425  7.6157732   7.81024981  8.06225777  8.1240387
  8.18535233  8.24621105  8.30662346  8.71779823  8.83176041  9.43398094
  9.48683262 10.19803905 11.70469952 14.28285694]","[2.304e+03 1.809e+03 1.202e+03 7.860e+02 6.850e+02 6.280e+02 5.520e+02
 3.810e+02 3.700e+02 3.670e+02 3.060e+02 2.940e+02 2.110e+02 1.990e+02
 1.950e+02 1.750e+02 1.660e+02 1.600e+02 1.100e+02 1.080e+02 1.030e+02
 9.600e+01 8.900e+01 8.800e+01 7.300e+01 7.100e+01 6.600e+01 4.900e+01
 4.500e+01 4.400e+01 4.200e+01 4.000e+01 3.600e+01 3.100e+01 2.700e+01
 2.400e+01 2.200e+01 2.100e+01 2.000e+01 1.800e+01 1.500e+01 1.400e+01
 1.300e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
36,14826,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.38516474 5.47722578 5.65685415 5.74456263 5.83095169
 6.         6.16441393 6.3245554  6.40312433 6.63324976 7.
 7.21110249 7.28010988 7.48331499 7.81024981 8.24621105 8.54400349
 8.77496433 9.21954441]","[2.304e+03 1.583e+03 9.340e+02 5.850e+02 4.800e+02 4.510e+02 4.040e+02
 2.850e+02 2.750e+02 2.680e+02 2.170e+02 2.070e+02 2.060e+02 1.330e+02
 1.180e+02 1.150e+02 9.400e+01 8.000e+01 7.400e+01 5.000e+01 4.900e+01
 4.500e+01 4.000e+01 3.800e+01 3.500e+01 3.200e+01 2.600e+01 2.300e+01
 2.000e+01 1.200e+01 1.000e+01 8.000e+00 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 1.000e+00]"
37,10939,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.38516474 5.65685415 5.74456263 5.83095169 6.3245554  6.63324976
 6.70820379 7.28010988 7.6157732  7.8740077 ]","[2.304e+03 1.744e+03 9.930e+02 5.150e+02 3.880e+02 3.410e+02 2.790e+02
 1.560e+02 1.490e+02 1.410e+02 1.090e+02 1.010e+02 5.600e+01 5.000e+01
 4.900e+01 4.200e+01 2.900e+01 2.700e+01 1.500e+01 1.400e+01 1.200e+01
 1.100e+01 7.000e+00 6.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
38,12146,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.48074055  6.70820379
  7.          7.21110249  7.28010988  7.54983425  8.06225777  8.24621105
  8.48528099  8.83176041  9.21954441  9.2736187  10.77032948]","[2.304e+03 1.546e+03 7.160e+02 4.060e+02 3.070e+02 2.610e+02 2.420e+02
 1.690e+02 1.650e+02 1.600e+02 1.340e+02 1.270e+02 9.500e+01 8.600e+01
 8.400e+01 6.900e+01 6.500e+01 6.400e+01 4.800e+01 4.600e+01 4.100e+01
 3.500e+01 3.400e+01 2.900e+01 2.800e+01 2.700e+01 2.000e+01 1.900e+01
 1.800e+01 1.500e+01 1.400e+01 1.300e+01 1.000e+01 9.000e+00 8.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
39,13607,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.38516474
  5.65685415  5.74456263  5.83095169  6.3245554   6.40312433  6.63324976
  6.70820379  6.92820311  7.28010988  7.34846926  7.6157732   7.81024981
  7.8740077   9.21954441 28.07133675]","[2.304e+03 1.513e+03 8.670e+02 4.970e+02 3.730e+02 3.330e+02 2.860e+02
 1.780e+02 1.700e+02 1.620e+02 1.270e+02 1.160e+02 6.800e+01 6.000e+01
 5.800e+01 4.700e+01 4.100e+01 2.500e+01 2.400e+01 2.200e+01 2.000e+01
 1.600e+01 1.400e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 6.000e+00 5.000e+00 4.000e+00 2.000e+00 1.000e+00]"
40,23159,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  7.
  7.07106781  7.21110249  7.28010988  7.54983425  7.6157732   8.06225777
  8.1240387   8.30662346  8.54400349  8.77496433  9.          9.21954441
  9.43398094  9.48683262 10.19803905 11.70469952 12.24744892 13.41640759
 13.60147095]","[2.304e+03 1.791e+03 1.071e+03 6.920e+02 5.880e+02 5.360e+02 4.700e+02
 3.210e+02 3.110e+02 3.040e+02 2.370e+02 2.250e+02 1.500e+02 1.490e+02
 1.440e+02 1.260e+02 1.130e+02 1.090e+02 7.700e+01 7.400e+01 6.900e+01
 6.600e+01 6.300e+01 6.000e+01 5.900e+01 4.700e+01 4.300e+01 4.200e+01
 3.900e+01 3.600e+01 3.500e+01 3.300e+01 2.700e+01 2.500e+01 2.400e+01
 1.900e+01 1.800e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.100e+01
 1.000e+01 9.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
41,9591,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.19615221 5.38516474 5.65685415 5.74456263 5.83095169 6.
 6.16441393 6.3245554  6.40312433 6.63324976 6.78233004 7.21110249
 7.28010988 7.34846926 7.54983425 7.81024981 8.30662346]","[2.304e+03 1.639e+03 9.020e+02 5.250e+02 3.950e+02 3.490e+02 2.930e+02
 1.690e+02 1.590e+02 1.540e+02 1.170e+02 1.080e+02 6.800e+01 6.400e+01
 6.100e+01 4.400e+01 4.100e+01 4.000e+01 3.800e+01 2.800e+01 2.500e+01
 2.100e+01 2.000e+01 1.500e+01 1.400e+01 1.200e+01 1.100e+01 9.000e+00
 8.000e+00 7.000e+00 6.000e+00 5.000e+00 3.000e+00 2.000e+00 1.000e+00]"
42,4015,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  6.          6.08276272
  6.16441393  6.3245554   6.40312433  6.48074055  6.63324976  6.70820379
  7.          7.07106781  7.28010988  7.34846926  7.48331499  7.54983425
  7.68114567  7.8740077   8.06225777  8.24621105  8.30662346  8.77496433
  9.21954441  9.43398094  9.89949512 10.         10.19803905 11.3578167 ]","[2.304e+03 1.677e+03 1.044e+03 7.120e+02 5.950e+02 5.580e+02 4.830e+02
 3.050e+02 2.910e+02 2.840e+02 2.260e+02 2.150e+02 1.470e+02 1.430e+02
 1.330e+02 1.110e+02 9.600e+01 9.500e+01 6.800e+01 6.400e+01 6.100e+01
 5.800e+01 5.500e+01 5.400e+01 5.300e+01 3.900e+01 3.800e+01 3.700e+01
 3.500e+01 3.000e+01 2.900e+01 2.800e+01 2.300e+01 2.100e+01 1.800e+01
 1.600e+01 1.500e+01 1.400e+01 1.300e+01 1.100e+01 9.000e+00 8.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
43,1477,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.55743837
  6.63324976  6.70820379  7.07106781  7.14142847  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  7.6157732   7.68114567  7.81024981
  8.06225777  8.1240387   8.24621105  8.30662346  8.48528099  8.60232544
  8.77496433  8.83176041  9.1651516   9.21954441  9.2736187   9.43398094
  9.69536018  9.79795933  9.94987392 10.81665421 11.18033981 11.40175438
 12.08304596 12.24744892 12.52996445 16.03121948 21.        ]","[2.304e+03 1.842e+03 1.279e+03 8.580e+02 7.410e+02 6.920e+02 6.070e+02
 4.300e+02 4.130e+02 4.000e+02 3.370e+02 3.260e+02 2.370e+02 2.240e+02
 2.180e+02 1.970e+02 1.860e+02 1.790e+02 1.780e+02 1.440e+02 1.390e+02
 1.330e+02 1.180e+02 1.140e+02 1.010e+02 9.600e+01 9.300e+01 8.000e+01
 6.900e+01 6.800e+01 6.500e+01 5.800e+01 5.500e+01 5.400e+01 5.200e+01
 4.800e+01 4.600e+01 4.300e+01 4.200e+01 4.100e+01 4.000e+01 3.800e+01
 3.400e+01 3.300e+01 2.800e+01 2.600e+01 2.400e+01 2.300e+01 2.200e+01
 2.100e+01 1.900e+01 1.800e+01 1.700e+01 1.500e+01 1.200e+01 1.100e+01
 1.000e+01 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
