,old index,content 1,content 2
21,26016,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.07106781  7.21110249  7.28010988  7.34846926  7.48331499
  7.54983425  7.6157732   7.81024981  7.8740077   8.1240387   8.24621105
  8.36660004  8.94427204  9.21954441  9.64365101  9.79795933 10.39230442
 10.77032948 12.16552544 13.49073792 36.11093903]","[2.304e+03 1.808e+03 1.106e+03 6.720e+02 5.510e+02 4.860e+02 4.070e+02
 2.570e+02 2.490e+02 2.410e+02 1.880e+02 1.770e+02 1.230e+02 1.080e+02
 1.010e+02 8.800e+01 8.400e+01 8.100e+01 6.900e+01 6.800e+01 6.600e+01
 6.400e+01 6.100e+01 5.700e+01 5.600e+01 5.300e+01 4.800e+01 4.300e+01
 3.600e+01 3.000e+01 2.900e+01 2.700e+01 2.500e+01 2.300e+01 2.200e+01
 2.100e+01 1.900e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.200e+01
 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
22,6398,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.38516474  5.74456263  5.83095169  5.91608     6.          6.08276272
  6.16441393  6.3245554   6.63324976  6.70820379  7.          7.28010988
 10.19803905]","[2.304e+03 1.744e+03 9.690e+02 5.120e+02 3.770e+02 3.240e+02 2.640e+02
 1.430e+02 1.370e+02 1.360e+02 9.400e+01 8.900e+01 8.800e+01 5.300e+01
 4.400e+01 4.000e+01 3.200e+01 2.800e+01 2.000e+01 1.600e+01 1.400e+01
 1.300e+01 1.200e+01 1.100e+01 1.000e+01 7.000e+00 6.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
23,11051,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.55743837  6.63324976  6.70820379
  6.92820311  7.          7.07106781  7.21110249  7.28010988  7.34846926
  7.54983425  7.6157732   7.68114567  7.81024981  7.8740077   8.24621105
  8.30662346  8.54400349  8.71779823  8.77496433  8.83176041  9.1651516
  9.21954441  9.2736187   9.43398094  9.64365101 10.67707825 11.18033981
 14.14213562]","[2.304e+03 1.727e+03 1.036e+03 6.410e+02 5.280e+02 4.690e+02 4.140e+02
 3.060e+02 2.960e+02 2.900e+02 2.470e+02 2.360e+02 1.720e+02 1.570e+02
 1.540e+02 1.280e+02 1.170e+02 1.160e+02 8.800e+01 8.400e+01 8.200e+01
 7.700e+01 7.500e+01 6.800e+01 6.500e+01 4.900e+01 4.500e+01 4.400e+01
 4.300e+01 3.500e+01 3.400e+01 3.200e+01 3.100e+01 3.000e+01 2.500e+01
 2.300e+01 2.200e+01 2.100e+01 2.000e+01 1.900e+01 1.800e+01 1.600e+01
 1.500e+01 1.400e+01 1.200e+01 1.100e+01 1.000e+01 8.000e+00 7.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
24,2062,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.92820311  7.          7.28010988  7.34846926  7.48331499  7.6157732
  8.54400349  8.60232544  8.83176041  9.43398094 10.95445156 12.32882786]","[2.304e+03 1.231e+03 7.410e+02 4.650e+02 3.620e+02 3.300e+02 2.810e+02
 1.810e+02 1.680e+02 1.620e+02 1.290e+02 1.220e+02 1.200e+02 8.400e+01
 7.900e+01 7.200e+01 5.900e+01 5.000e+01 4.900e+01 3.700e+01 3.600e+01
 3.200e+01 3.000e+01 2.800e+01 2.700e+01 2.600e+01 2.200e+01 2.100e+01
 2.000e+01 1.800e+01 1.700e+01 1.500e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 2.000e+00 1.000e+00]"
25,18461,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.48074055  6.63324976  6.70820379
  7.          7.07106781  7.28010988  7.34846926  7.48331499  7.54983425
  7.6157732   7.68114567  7.8740077   8.06225777  8.1240387   8.24621105
  8.30662346  8.54400349  9.21954441  9.43398094  9.64365101  9.69536018
  9.79795933  9.89949512 10.19803905 10.44030666 10.95445156 11.48912525]","[2.304e+03 1.746e+03 1.068e+03 7.170e+02 6.150e+02 5.770e+02 5.000e+02
 3.680e+02 3.580e+02 3.500e+02 2.890e+02 2.720e+02 2.040e+02 1.870e+02
 1.800e+02 1.550e+02 1.380e+02 1.330e+02 9.600e+01 9.200e+01 8.400e+01
 7.700e+01 7.100e+01 6.200e+01 6.000e+01 5.000e+01 4.700e+01 4.600e+01
 4.300e+01 3.700e+01 3.300e+01 3.200e+01 3.100e+01 2.800e+01 2.600e+01
 2.400e+01 2.300e+01 2.200e+01 2.100e+01 1.900e+01 1.700e+01 1.600e+01
 1.300e+01 1.200e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
26,24347,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.55743837  6.63324976  6.70820379  7.          7.07106781  7.21110249
  7.28010988  7.48331499  7.54983425  8.          8.06225777  8.1240387
  8.24621105  8.48528099  8.60232544  8.66025448  8.77496433  9.05538559
  9.43398094  9.48683262  9.84885788 10.         10.19803905 11.40175438
 12.72792244 13.60147095 13.74772739 16.30950737]","[2.304e+03 1.769e+03 1.090e+03 7.220e+02 6.100e+02 5.650e+02 4.970e+02
 3.690e+02 3.570e+02 3.500e+02 2.930e+02 2.820e+02 2.810e+02 1.950e+02
 1.820e+02 1.720e+02 1.540e+02 1.420e+02 1.340e+02 8.400e+01 8.100e+01
 7.500e+01 6.600e+01 6.100e+01 5.600e+01 5.300e+01 5.100e+01 3.900e+01
 3.800e+01 3.700e+01 3.600e+01 3.400e+01 3.300e+01 3.100e+01 3.000e+01
 2.800e+01 2.700e+01 2.600e+01 2.400e+01 2.300e+01 2.100e+01 2.000e+01
 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.300e+01 1.200e+01 1.000e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
27,8527,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.63324976  6.70820379  7.07106781  7.21110249  7.28010988  7.81024981
  8.24621105  8.48528099  8.60232544  9.1651516   9.48683262 11.18033981
 11.57583714 11.87434196 12.32882786 13.60147095 16.4924221 ]","[2.304e+03 1.924e+03 1.300e+03 8.240e+02 6.880e+02 6.240e+02 5.170e+02
 3.570e+02 3.440e+02 3.360e+02 2.550e+02 2.390e+02 2.380e+02 1.700e+02
 1.510e+02 1.480e+02 1.200e+02 9.900e+01 9.700e+01 9.600e+01 6.600e+01
 6.300e+01 5.800e+01 4.800e+01 4.400e+01 4.200e+01 4.100e+01 3.900e+01
 3.100e+01 2.800e+01 2.600e+01 2.300e+01 2.200e+01 2.000e+01 1.800e+01
 1.400e+01 1.200e+01 1.100e+01 1.000e+01 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
28,15358,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  7.
  7.07106781  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425
  7.81024981  7.8740077   8.06225777  8.24621105  8.30662346  8.36660004
  8.48528099  8.54400349  8.94427204  9.1651516   9.21954441  9.38083172
  9.43398094  9.48683262 10.44030666 10.48808861 11.18033981 11.3578167
 11.40175438 13.15294647 15.29705811 16.64331627 17.83255386]","[2.304e+03 1.385e+03 8.360e+02 6.060e+02 5.230e+02 4.950e+02 4.510e+02
 3.370e+02 3.290e+02 3.260e+02 2.910e+02 2.800e+02 2.180e+02 2.040e+02
 1.950e+02 1.650e+02 1.570e+02 1.550e+02 1.190e+02 1.180e+02 1.150e+02
 1.080e+02 1.050e+02 1.020e+02 9.600e+01 7.700e+01 7.400e+01 6.800e+01
 5.600e+01 5.200e+01 5.100e+01 4.900e+01 4.100e+01 3.900e+01 3.400e+01
 3.100e+01 2.900e+01 2.700e+01 2.600e+01 2.200e+01 2.100e+01 2.000e+01
 1.800e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.300e+01 1.100e+01
 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
29,15445,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.28010988  7.34846926  7.81024981  7.8740077   8.
  8.06225777  8.24621105  8.30662346  8.48528099  9.21954441  9.69536018
  9.79795933 10.         10.04987526 10.19803905 10.44030666 11.87434196
 12.08304596 12.16552544 13.03840446 13.15294647 13.30413437 13.63818169
 13.74772739 16.12451553 17.11724281 20.09975052]","[2.304e+03 1.662e+03 9.680e+02 6.350e+02 5.270e+02 4.760e+02 4.280e+02
 2.970e+02 2.860e+02 2.820e+02 2.290e+02 2.240e+02 2.230e+02 1.600e+02
 1.500e+02 1.450e+02 1.270e+02 1.130e+02 1.090e+02 7.400e+01 7.200e+01
 7.000e+01 6.400e+01 6.100e+01 5.500e+01 5.400e+01 4.700e+01 4.600e+01
 4.400e+01 4.200e+01 4.100e+01 3.800e+01 3.700e+01 3.500e+01 3.400e+01
 3.300e+01 3.200e+01 2.900e+01 2.800e+01 2.500e+01 2.300e+01 2.200e+01
 2.100e+01 1.800e+01 1.700e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
30,15283,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  6.          6.3245554
  6.40312433  6.55743837  6.63324976  6.70820379  7.          7.07106781
  7.21110249  7.28010988  7.48331499  7.54983425  7.81024981  8.06225777
  8.24621105  8.54400349  8.77496433  9.43398094 10.48808861 10.95445156
 13.15294647]","[2.304e+03 1.824e+03 1.265e+03 8.620e+02 7.080e+02 6.570e+02 5.540e+02
 3.540e+02 3.390e+02 3.310e+02 2.550e+02 2.450e+02 1.650e+02 1.470e+02
 1.430e+02 1.210e+02 1.120e+02 1.080e+02 6.900e+01 6.500e+01 6.200e+01
 5.500e+01 5.100e+01 4.300e+01 4.000e+01 3.900e+01 3.800e+01 3.000e+01
 2.800e+01 2.500e+01 2.300e+01 1.700e+01 1.500e+01 1.200e+01 1.100e+01
 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
31,1323,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.92820311  7.          7.07106781  7.21110249  7.28010988  7.34846926
  7.48331499  7.54983425  7.6157732   7.81024981  7.8740077   8.06225777
  8.1240387   8.24621105  8.30662346  8.48528099  8.77496433  9.
  9.1651516   9.2736187   9.38083172  9.43398094  9.64365101  9.69536018
  9.79795933 10.04987526 10.19803905 10.63014603 10.81665421 10.95445156
 11.18033981 11.70469952 11.83216    11.87434196 12.20655537 12.24744892
 13.15294647 16.12451553]","[2.304e+03 1.550e+03 1.008e+03 7.270e+02 6.260e+02 5.910e+02 5.270e+02
 4.320e+02 4.200e+02 4.120e+02 3.540e+02 3.450e+02 2.820e+02 2.700e+02
 2.690e+02 2.280e+02 2.130e+02 2.090e+02 1.770e+02 1.760e+02 1.720e+02
 1.560e+02 1.500e+02 1.390e+02 1.380e+02 1.340e+02 1.120e+02 9.900e+01
 8.800e+01 7.800e+01 7.700e+01 7.500e+01 7.200e+01 7.100e+01 6.200e+01
 6.000e+01 5.600e+01 5.200e+01 5.000e+01 4.900e+01 4.500e+01 4.100e+01
 4.000e+01 3.500e+01 3.100e+01 3.000e+01 2.600e+01 2.500e+01 2.400e+01
 2.200e+01 2.100e+01 1.900e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01
 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
32,12678,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  6.          6.08276272
  6.16441393  6.3245554   6.40312433  6.48074055  6.55743837  6.63324976
  6.70820379  6.78233004  6.92820311  7.          7.07106781  7.21110249
  7.28010988  7.34846926  7.48331499  7.54983425  7.81024981  8.24621105
  8.83176041  9.64365101 10.         10.19803905 11.66190338]","[2.304e+03 1.876e+03 1.268e+03 7.640e+02 6.360e+02 5.830e+02 5.110e+02
 3.590e+02 3.470e+02 3.420e+02 2.910e+02 2.760e+02 1.960e+02 1.800e+02
 1.670e+02 1.440e+02 1.330e+02 1.280e+02 8.100e+01 7.700e+01 6.700e+01
 6.500e+01 5.500e+01 5.400e+01 5.100e+01 4.300e+01 3.800e+01 3.700e+01
 3.500e+01 3.100e+01 2.900e+01 2.800e+01 2.700e+01 2.400e+01 2.300e+01
 1.900e+01 1.600e+01 1.500e+01 1.400e+01 1.200e+01 1.000e+01 9.000e+00
 7.000e+00 6.000e+00 5.000e+00 2.000e+00 1.000e+00]"
33,1858,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  6.70820379  6.78233004  6.92820311  7.          7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  7.6157732   7.81024981  8.06225777
  8.24621105  8.30662346  8.48528099  8.60232544  9.1651516   9.2736187
  9.43398094  9.69536018 10.         10.04987526 10.19803905 10.39230442
 10.44030666 10.81665421 12.52996445 12.88409901]","[2.304e+03 1.599e+03 1.001e+03 6.850e+02 5.820e+02 5.460e+02 4.820e+02
 3.670e+02 3.610e+02 3.560e+02 3.160e+02 3.080e+02 3.070e+02 2.290e+02
 2.140e+02 2.110e+02 1.840e+02 1.720e+02 1.680e+02 1.200e+02 1.170e+02
 1.110e+02 9.800e+01 9.300e+01 8.500e+01 8.100e+01 7.500e+01 6.800e+01
 5.800e+01 5.300e+01 4.900e+01 4.800e+01 4.600e+01 4.000e+01 3.700e+01
 3.400e+01 3.100e+01 2.800e+01 2.500e+01 2.300e+01 2.100e+01 2.000e+01
 1.800e+01 1.500e+01 1.400e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
34,24626,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.38516474 5.47722578 5.65685415 5.74456263 5.83095169
 6.         6.3245554  6.63324976 6.70820379 7.07106781 7.21110249
 7.28010988 7.81024981 8.24621105]","[2.304e+03 1.832e+03 1.291e+03 8.170e+02 6.610e+02 5.970e+02 4.820e+02
 2.930e+02 2.800e+02 2.650e+02 1.770e+02 1.590e+02 1.580e+02 8.400e+01
 7.300e+01 6.900e+01 5.300e+01 4.200e+01 4.100e+01 2.200e+01 1.900e+01
 1.800e+01 1.700e+01 1.600e+01 1.500e+01 1.100e+01 1.000e+01 8.000e+00
 6.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
35,13081,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  7.28010988
  7.6157732   7.81024981  8.24621105  8.48528099  8.77496433 11.        ]","[2.304e+03 1.703e+03 1.102e+03 6.970e+02 5.590e+02 5.080e+02 4.320e+02
 2.840e+02 2.640e+02 2.570e+02 1.830e+02 1.730e+02 1.190e+02 1.130e+02
 1.000e+02 8.200e+01 7.000e+01 6.900e+01 3.900e+01 3.800e+01 3.200e+01
 2.700e+01 2.500e+01 2.300e+01 2.100e+01 2.000e+01 1.500e+01 1.200e+01
 1.100e+01 8.000e+00 7.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
36,12194,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.28010988  8.30662346  8.48528099 10.29563046 11.18033981
 11.57583714]","[2.304e+03 1.768e+03 1.268e+03 9.260e+02 7.760e+02 7.190e+02 6.190e+02
 4.260e+02 4.120e+02 3.970e+02 3.130e+02 2.950e+02 2.930e+02 1.800e+02
 1.450e+02 1.320e+02 1.010e+02 8.200e+01 7.700e+01 4.700e+01 4.600e+01
 4.100e+01 3.500e+01 3.100e+01 2.700e+01 2.600e+01 1.800e+01 1.700e+01
 1.400e+01 1.300e+01 1.100e+01 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
37,26390,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.3245554   6.40312433  6.63324976  6.70820379  7.
  7.07106781  7.21110249  7.28010988  7.54983425  7.6157732   8.24621105
  8.30662346  8.48528099  8.71779823  8.94427204  9.1651516   9.21954441
  9.43398094 10.19803905 10.29563046 10.44030666 10.77032948 12.04159451]","[2.304e+03 1.878e+03 1.292e+03 7.790e+02 6.530e+02 5.930e+02 4.980e+02
 3.190e+02 3.070e+02 2.980e+02 2.230e+02 2.060e+02 2.050e+02 1.370e+02
 1.290e+02 1.240e+02 9.900e+01 8.800e+01 8.600e+01 6.300e+01 6.000e+01
 5.500e+01 5.100e+01 4.700e+01 4.500e+01 3.500e+01 3.100e+01 2.800e+01
 2.700e+01 2.500e+01 2.300e+01 2.100e+01 2.000e+01 1.800e+01 1.700e+01
 1.500e+01 1.400e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01 8.000e+00
 7.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
38,5895,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  6.          6.08276272
  6.16441393  6.3245554   6.40312433  6.48074055  6.63324976  6.70820379
  6.78233004  7.          7.07106781  7.21110249  7.28010988  7.34846926
  7.48331499  7.81024981  8.          8.06225777  8.24621105  8.30662346
  8.48528099  8.83176041  8.94427204  9.          9.1651516   9.21954441
  9.2736187   9.43398094  9.69536018  9.84885788 10.         10.04987526
 10.48808861 10.95445156 11.         11.7473402  12.16552544 13.49073792
 14.14213562]","[2.304e+03 1.673e+03 1.124e+03 7.770e+02 6.630e+02 6.230e+02 5.380e+02
 3.970e+02 3.860e+02 3.820e+02 3.190e+02 3.070e+02 2.260e+02 2.120e+02
 2.070e+02 1.890e+02 1.740e+02 1.730e+02 1.460e+02 1.410e+02 1.330e+02
 1.270e+02 1.140e+02 1.120e+02 1.090e+02 9.400e+01 9.000e+01 8.900e+01
 8.200e+01 7.500e+01 7.400e+01 6.900e+01 6.200e+01 6.100e+01 5.400e+01
 5.200e+01 4.600e+01 4.300e+01 4.100e+01 3.700e+01 3.200e+01 2.800e+01
 2.700e+01 2.600e+01 2.500e+01 2.300e+01 2.100e+01 1.900e+01 1.800e+01
 1.700e+01 1.600e+01 1.400e+01 1.300e+01 1.000e+01 9.000e+00 7.000e+00
 6.000e+00 5.000e+00 3.000e+00 2.000e+00 1.000e+00]"
39,23554,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  6.70820379  6.92820311  7.07106781  7.28010988  7.48331499  7.54983425
  7.6157732   8.36660004  8.48528099 11.18033981 11.70469952]","[2.304e+03 1.795e+03 1.142e+03 7.000e+02 5.760e+02 5.230e+02 4.300e+02
 2.870e+02 2.750e+02 2.680e+02 2.190e+02 2.140e+02 2.130e+02 1.360e+02
 1.240e+02 1.190e+02 9.200e+01 8.400e+01 8.000e+01 5.200e+01 4.900e+01
 4.500e+01 3.500e+01 3.300e+01 2.600e+01 2.500e+01 2.400e+01 2.200e+01
 1.900e+01 1.600e+01 1.400e+01 1.300e+01 1.200e+01 1.000e+01 8.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
40,17152,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.3245554   6.40312433  6.48074055  6.63324976
  6.70820379  7.21110249  7.28010988  7.54983425  8.24621105  8.83176041
  9.21954441  9.43398094  9.48683262 10.         11.18033981]","[2.304e+03 1.712e+03 9.230e+02 5.350e+02 4.240e+02 3.710e+02 3.100e+02
 1.910e+02 1.820e+02 1.780e+02 1.400e+02 1.320e+02 1.310e+02 8.700e+01
 8.300e+01 8.200e+01 6.400e+01 6.000e+01 5.800e+01 4.400e+01 4.300e+01
 3.900e+01 3.700e+01 3.600e+01 3.400e+01 3.100e+01 2.600e+01 2.200e+01
 2.100e+01 1.900e+01 1.500e+01 1.200e+01 1.000e+01 8.000e+00 7.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
41,10533,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  7.          7.28010988  7.34846926
  7.48331499  7.54983425  7.6157732   8.06225777  8.24621105  8.48528099
  8.54400349  8.77496433  9.21954441 10.48808861 18.41195297]","[2.304e+03 1.502e+03 9.520e+02 6.710e+02 5.350e+02 5.040e+02 4.450e+02
 3.160e+02 3.030e+02 2.910e+02 2.410e+02 2.300e+02 1.670e+02 1.520e+02
 1.470e+02 1.220e+02 1.140e+02 1.090e+02 1.080e+02 7.100e+01 6.800e+01
 6.500e+01 5.200e+01 5.100e+01 5.000e+01 3.600e+01 3.500e+01 3.300e+01
 3.000e+01 2.800e+01 2.700e+01 2.500e+01 2.100e+01 1.800e+01 1.300e+01
 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
42,23308,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.63324976  6.70820379  6.78233004  7.          7.07106781  7.21110249
  7.28010988  8.06225777  8.1240387   8.48528099  8.54400349  9.43398094
 14.96662998]","[2.304e+03 1.849e+03 1.222e+03 7.870e+02 6.710e+02 6.360e+02 5.510e+02
 3.700e+02 3.610e+02 3.540e+02 2.940e+02 2.840e+02 2.830e+02 2.070e+02
 1.990e+02 1.920e+02 1.540e+02 1.350e+02 1.340e+02 9.000e+01 8.700e+01
 8.300e+01 7.400e+01 6.800e+01 6.700e+01 6.000e+01 5.700e+01 4.800e+01
 3.700e+01 3.000e+01 2.800e+01 2.200e+01 2.100e+01 1.900e+01 1.800e+01
 1.600e+01 1.000e+01 7.000e+00 6.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
